bedrooms,halls,size,location,price,bathrooms,balconies,parking_spaces,age_of_property,furnishing,facing_direction,floor_number,total_floors,has_lift,property_type
3,2,988,T Nagar,287040.0,2,0,1,9,Semi-furnished,South,4,8,False,Independent House
3,2,1909,T Nagar,360720.0,3,1,1,16,Unfurnished,West,15,15,True,Apartment
4,2,1429,Adyar,376465.0,3,1,1,4,Fully-furnished,West,1,15,False,Villa
1,1,1486,Mylapore,262310.0,3,0,2,8,Semi-furnished,South,2,16,True,Villa
4,2,1285,Velachery,321375.0,2,1,2,7,Semi-furnished,North,14,17,False,Apartment
1,1,1264,Nungambakkam,257760.0,2,2,2,10,Fully-furnished,West,6,16,False,Independent House
3,1,928,Sholinganallur,232959.99999999997,3,0,2,3,Unfurnished,West,10,19,True,Independent House
1,1,2525,T Nagar,330000.0,1,2,1,11,Unfurnished,West,8,17,False,Villa
5,1,1297,Tambaram,292305.0,3,1,0,5,Fully-furnished,South,8,20,False,Apartment
4,1,1061,Guindy,289575.0,2,2,0,12,Semi-furnished,West,17,17,False,Independent House
5,1,2584,Nungambakkam,520560.0,1,1,1,16,Semi-furnished,East,9,9,True,Independent House
3,1,1117,Guindy,263775.0,2,1,2,15,Semi-furnished,East,18,18,False,Villa
4,1,2505,Anna Nagar,424400.0,3,2,2,6,Fully-furnished,West,5,5,True,Apartment
3,2,1338,Nungambakkam,354420.0,1,0,0,24,Semi-furnished,North,13,16,False,Villa
5,1,1632,T Nagar,386560.0,1,0,0,6,Semi-furnished,South,6,11,False,Apartment
3,2,1409,Porur,240540.0,1,1,1,8,Semi-furnished,West,15,18,False,Villa
4,1,1376,Porur,250560.0,2,1,0,1,Unfurnished,West,19,19,False,Apartment
4,1,2495,Sholinganallur,370650.0,3,0,0,14,Unfurnished,West,8,10,True,Independent House
3,1,1162,Tambaram,231530.0,2,0,2,10,Unfurnished,West,18,20,True,Apartment
4,1,961,Sholinganallur,263270.0,2,2,0,13,Fully-furnished,North,3,11,False,Apartment
4,1,2964,Nungambakkam,518760.0,1,0,1,9,Unfurnished,East,10,10,True,Villa
3,2,2340,Porur,296400.0,2,2,2,28,Fully-furnished,South,17,17,False,Apartment
5,1,2371,Mylapore,473535.0,3,1,0,22,Semi-furnished,North,9,15,False,Independent House
4,2,1437,Anna Nagar,354960.0,3,1,1,21,Fully-furnished,East,4,8,True,Villa
4,1,1045,Sholinganallur,269150.0,1,1,2,29,Semi-furnished,South,16,16,True,Apartment
4,2,2088,Mylapore,432480.0,1,1,1,29,Unfurnished,South,4,18,False,Apartment
4,2,1932,T Nagar,394560.0,3,1,2,15,Unfurnished,South,11,13,False,Villa
3,2,962,Anna Nagar,284960.0,1,1,2,0,Semi-furnished,South,8,15,False,Villa
5,1,1720,Guindy,369000.0,3,0,0,1,Unfurnished,East,15,16,True,Independent House
5,2,2381,T Nagar,462480.0,2,2,1,17,Unfurnished,North,17,19,True,Villa
1,2,1692,Guindy,261900.0,2,0,2,26,Unfurnished,South,13,15,False,Villa
4,1,1928,Porur,283680.0,2,0,0,22,Semi-furnished,South,2,18,True,Independent House
4,1,2716,Porur,330960.0,3,2,0,1,Fully-furnished,North,2,13,False,Independent House
1,1,860,Mylapore,209100.0,1,0,0,27,Unfurnished,West,7,17,True,Villa
5,2,2365,Sholinganallur,403550.0,2,1,0,15,Fully-furnished,West,4,6,True,Independent House
2,1,2367,Velachery,327525.0,3,0,1,8,Unfurnished,South,2,14,True,Villa
2,1,2749,Adyar,403665.0,2,0,2,13,Semi-furnished,West,1,12,True,Independent House
5,2,2673,Velachery,455475.0,2,2,0,25,Unfurnished,North,6,20,False,Villa
4,1,2566,Nungambakkam,482940.0,2,0,1,15,Fully-furnished,West,8,10,False,Apartment
2,1,2694,Sholinganallur,328580.0,2,1,1,10,Unfurnished,South,18,20,True,Villa
3,1,2433,Nungambakkam,434970.0,3,0,0,26,Semi-furnished,South,1,14,True,Villa
3,1,2471,T Nagar,389680.0,2,2,0,21,Unfurnished,West,11,11,True,Villa
1,2,1753,Guindy,266475.0,3,0,2,20,Semi-furnished,East,12,20,True,Independent House
5,1,1343,Nungambakkam,408870.0,2,0,0,12,Fully-furnished,West,1,16,False,Villa
5,2,2183,Anna Nagar,446640.0,2,1,0,8,Unfurnished,North,11,20,False,Villa
2,1,2157,Velachery,311775.0,3,2,2,2,Fully-furnished,West,13,13,False,Villa
4,2,2710,Anna Nagar,456800.0,3,1,0,6,Semi-furnished,West,17,17,True,Villa
5,2,1587,Nungambakkam,448830.0,1,1,0,12,Semi-furnished,East,3,16,True,Independent House
2,1,1403,Tambaram,221195.0,2,0,1,19,Semi-furnished,North,10,13,True,Independent House
2,1,1253,Mylapore,276505.0,2,1,0,2,Fully-furnished,North,4,17,True,Independent House
5,1,2249,Adyar,463165.0,1,1,1,11,Fully-furnished,East,8,12,False,Independent House
2,2,1416,Mylapore,307360.0,3,2,0,26,Unfurnished,North,18,19,False,Independent House
1,2,1988,Porur,227280.0,2,2,0,7,Fully-furnished,West,4,12,False,Apartment
1,1,1328,T Nagar,234240.0,1,2,1,14,Fully-furnished,South,17,19,False,Villa
5,2,2496,Guindy,442200.0,1,0,0,14,Fully-furnished,North,1,10,False,Villa
4,1,1321,Tambaram,267865.0,2,0,2,8,Semi-furnished,West,20,20,True,Independent House
1,1,2974,Anna Nagar,365920.0,2,0,0,5,Semi-furnished,North,20,20,False,Independent House
1,1,2240,Porur,230400.0,1,1,1,18,Unfurnished,North,17,18,True,Independent House
5,1,2586,Anna Nagar,462880.0,1,0,2,25,Unfurnished,South,7,15,True,Villa
3,2,2107,Adyar,400095.0,3,0,1,12,Fully-furnished,East,6,16,True,Independent House
2,1,1165,Nungambakkam,284850.0,1,2,2,4,Semi-furnished,West,11,12,True,Independent House
1,2,2905,Velachery,352875.0,3,1,0,13,Semi-furnished,South,8,13,True,Apartment
3,1,1234,Sholinganallur,254379.99999999997,3,2,0,12,Fully-furnished,South,12,14,True,Apartment
4,1,2189,Guindy,374175.0,2,0,0,12,Fully-furnished,South,5,12,True,Apartment
3,2,2727,T Nagar,426160.0,2,1,2,11,Unfurnished,West,12,19,True,Villa
5,2,2351,Mylapore,488835.0,1,2,2,25,Unfurnished,South,8,11,False,Villa
4,1,2570,Porur,322200.0,2,1,1,12,Fully-furnished,West,16,18,True,Apartment
4,1,1023,Sholinganallur,267610.0,3,1,0,4,Fully-furnished,East,5,9,False,Apartment
3,2,1885,Mylapore,381225.0,1,1,0,29,Fully-furnished,East,14,16,True,Villa
5,2,2700,Guindy,457500.0,2,0,1,18,Semi-furnished,North,7,11,False,Villa
1,2,1668,Sholinganallur,242759.99999999997,2,0,1,17,Semi-furnished,North,10,11,False,Independent House
3,1,1327,T Nagar,298160.0,1,1,2,6,Semi-furnished,North,4,15,False,Independent House
1,1,1801,Nungambakkam,306090.0,2,0,0,15,Unfurnished,North,10,17,True,Apartment
3,1,1008,Guindy,255600.0,1,1,0,22,Semi-furnished,West,17,20,True,Independent House
1,1,1850,Guindy,258750.0,3,0,2,2,Unfurnished,South,8,18,True,Apartment
3,2,1358,Guindy,296850.0,1,0,1,8,Semi-furnished,South,19,19,True,Apartment
4,2,1977,Mylapore,423045.0,2,1,0,2,Fully-furnished,North,11,11,False,Independent House
2,2,2279,Porur,268740.0,1,1,0,10,Semi-furnished,North,10,12,False,Apartment
4,2,2474,Guindy,410550.0,2,2,2,23,Unfurnished,West,18,18,False,Villa
1,2,890,Mylapore,228650.0,3,1,2,26,Fully-furnished,South,3,3,False,Independent House
5,2,2346,Sholinganallur,402220.0,3,2,0,4,Unfurnished,East,18,19,False,Independent House
4,1,1750,Sholinganallur,318500.0,1,1,0,9,Unfurnished,South,12,15,True,Villa
2,1,1896,T Nagar,311680.0,1,1,1,13,Semi-furnished,West,12,14,False,Villa
1,2,2946,Tambaram,308490.0,2,2,1,7,Unfurnished,West,16,17,True,Independent House
4,2,1502,Sholinganallur,315140.0,1,0,1,26,Fully-furnished,South,14,17,True,Villa
3,1,2130,Adyar,385050.0,1,0,2,24,Unfurnished,East,1,12,False,Independent House
5,2,2028,Anna Nagar,434240.0,1,1,2,3,Unfurnished,East,18,20,True,Independent House
1,1,2089,Velachery,276675.0,2,0,0,27,Semi-furnished,West,11,12,True,Apartment
4,1,2201,Guindy,375075.0,1,2,0,28,Semi-furnished,East,4,4,True,Independent House
1,2,1553,Porur,201180.0,1,0,1,13,Unfurnished,North,19,20,False,Apartment
3,2,1738,Mylapore,368730.0,3,2,1,7,Fully-furnished,North,10,14,False,Independent House
2,1,2490,Nungambakkam,404100.0,3,0,2,4,Unfurnished,East,15,17,True,Independent House
4,1,2101,T Nagar,392080.0,1,2,2,28,Semi-furnished,South,1,2,False,Apartment
1,2,2624,Adyar,376040.0,3,1,1,7,Semi-furnished,North,20,20,True,Villa
1,1,2730,Mylapore,368050.0,1,2,1,6,Unfurnished,North,6,10,True,Apartment
1,2,2078,Sholinganallur,271460.0,2,0,0,10,Semi-furnished,East,13,17,True,Apartment
2,1,1156,Nungambakkam,284040.0,1,0,1,9,Unfurnished,East,14,14,False,Apartment
1,2,922,Nungambakkam,244980.0,2,2,1,29,Semi-furnished,North,10,16,False,Apartment
5,1,1113,Porur,258780.0,2,2,2,11,Fully-furnished,South,13,15,False,Independent House
5,2,2005,Mylapore,459425.0,1,2,0,9,Unfurnished,East,11,19,True,Independent House
1,2,2904,Mylapore,399840.0,2,1,0,27,Unfurnished,South,19,19,False,Independent House
5,2,1439,Tambaram,314535.0,1,2,0,20,Fully-furnished,South,10,14,True,Villa
4,2,2905,Anna Nagar,472400.0,1,2,0,1,Fully-furnished,East,7,17,False,Apartment
5,2,2256,Velachery,424200.0,3,0,1,0,Fully-furnished,East,6,11,True,Independent House
1,1,2772,Tambaram,284180.0,1,1,0,26,Fully-furnished,East,12,16,False,Apartment
3,1,2620,Anna Nagar,401600.0,3,2,0,24,Unfurnished,East,14,19,True,Independent House
4,2,2240,Sholinganallur,366800.0,2,0,2,20,Fully-furnished,East,10,11,True,Apartment
2,1,1357,Nungambakkam,302130.0,3,0,0,20,Fully-furnished,East,10,18,True,Independent House
1,1,1665,T Nagar,261200.0,3,0,0,3,Fully-furnished,East,8,8,True,Villa
2,2,884,Tambaram,200460.0,3,1,1,14,Fully-furnished,South,8,9,True,Villa
3,1,1318,Adyar,316030.0,3,0,1,14,Unfurnished,South,17,17,True,Villa
2,1,1872,Adyar,329120.0,1,2,0,8,Unfurnished,West,1,12,True,Independent House
1,1,1638,Mylapore,275230.0,1,2,0,14,Fully-furnished,East,13,17,True,Apartment
1,2,1149,T Nagar,235920.0,3,2,1,13,Semi-furnished,East,16,17,False,Villa
3,1,1281,Tambaram,239265.0,3,1,2,8,Unfurnished,West,10,16,False,Apartment
1,1,2727,Adyar,367795.0,3,0,0,2,Semi-furnished,North,12,14,False,Apartment
3,2,2203,Anna Nagar,384240.0,1,0,0,26,Fully-furnished,North,6,17,False,Villa
3,1,1281,Tambaram,239265.0,2,1,2,1,Semi-furnished,East,2,7,False,Villa
1,2,1774,Nungambakkam,321660.0,3,2,1,10,Unfurnished,West,3,6,True,Apartment
5,1,1326,Tambaram,294190.0,1,0,1,21,Fully-furnished,North,17,18,True,Villa
3,2,1857,T Nagar,356560.0,3,2,1,20,Fully-furnished,South,9,16,True,Independent House
1,2,1380,Porur,190800.0,3,1,0,6,Semi-furnished,East,11,15,True,Apartment
5,2,2581,Velachery,448575.0,3,2,1,19,Unfurnished,West,19,20,False,Apartment
3,1,1814,Adyar,358190.0,2,0,2,25,Semi-furnished,West,16,18,False,Apartment
5,2,1470,Adyar,413950.0,3,1,2,28,Unfurnished,West,3,19,False,Villa
4,1,2556,Sholinganallur,374920.0,1,1,2,24,Unfurnished,North,2,19,False,Apartment
4,1,949,Guindy,281175.0,1,1,0,3,Semi-furnished,South,10,11,True,Villa
5,1,2063,Mylapore,447355.0,1,2,1,20,Semi-furnished,North,19,20,True,Apartment
3,1,991,Mylapore,288235.0,2,1,0,13,Unfurnished,West,19,19,True,Apartment
1,2,1627,Sholinganallur,239889.99999999997,3,1,1,17,Unfurnished,East,3,5,False,Independent House
2,2,1083,Velachery,246225.0,1,0,0,0,Semi-furnished,North,16,19,True,Independent House
1,2,2294,Tambaram,266110.0,1,0,2,16,Fully-furnished,West,17,17,True,Independent House
2,1,1033,Nungambakkam,272970.0,2,2,0,16,Unfurnished,East,5,12,False,Independent House
2,2,1132,Velachery,249900.0,3,1,1,16,Fully-furnished,East,12,18,True,Apartment
3,1,842,Adyar,275570.0,2,1,1,20,Semi-furnished,South,11,20,True,Apartment
5,1,2234,Tambaram,353210.0,3,1,2,10,Unfurnished,West,10,11,True,Apartment
1,2,1590,Mylapore,288150.0,2,1,1,8,Semi-furnished,South,16,19,True,Villa
5,2,1554,Guindy,371550.0,3,0,1,22,Semi-furnished,West,8,12,False,Independent House
4,1,2944,Velachery,430800.0,3,0,0,24,Semi-furnished,North,11,20,True,Apartment
3,1,1172,Porur,214320.0,2,1,0,5,Semi-furnished,West,4,16,True,Villa
3,2,1401,Mylapore,340085.0,1,2,2,1,Semi-furnished,West,7,8,False,Independent House
4,2,2944,Velachery,445800.0,3,0,2,29,Unfurnished,South,13,17,False,Apartment
1,2,2708,Velachery,338100.0,1,0,1,20,Fully-furnished,North,15,19,True,Apartment
4,1,840,Mylapore,309400.0,2,1,1,14,Unfurnished,East,13,17,True,Villa
1,1,2123,Anna Nagar,297840.0,1,0,0,2,Unfurnished,East,7,20,True,Independent House
2,2,2771,Mylapore,422535.0,1,2,0,24,Fully-furnished,North,14,19,True,Independent House
3,1,1584,Tambaram,258960.0,1,0,2,23,Semi-furnished,South,1,16,True,Independent House
1,1,800,Sholinganallur,168000.0,2,1,1,17,Fully-furnished,West,16,20,True,Independent House
5,2,2940,T Nagar,507200.0,3,2,1,10,Semi-furnished,East,17,19,False,Independent House
5,2,1080,Guindy,336000.0,3,0,0,18,Fully-furnished,East,10,11,False,Villa
3,1,1287,Velachery,276525.0,3,1,0,1,Fully-furnished,East,18,20,False,Villa
4,1,1645,Mylapore,377825.0,3,1,2,12,Unfurnished,West,19,20,False,Independent House
4,2,1206,Anna Nagar,336480.0,2,0,0,28,Fully-furnished,North,4,16,True,Independent House
1,2,2098,T Nagar,311840.0,3,2,2,14,Semi-furnished,South,4,16,True,Apartment
4,2,2772,Mylapore,490620.0,2,2,1,25,Fully-furnished,North,8,13,True,Villa
3,2,1726,Adyar,367710.0,1,0,1,9,Fully-furnished,South,14,14,True,Villa
1,2,1286,Nungambakkam,277740.0,1,0,1,27,Fully-furnished,North,4,9,True,Independent House
2,1,1605,Velachery,270375.0,1,1,0,22,Unfurnished,North,4,4,False,Independent House
4,2,2226,Guindy,391950.0,3,2,2,8,Unfurnished,West,20,20,True,Apartment
4,2,2200,Velachery,390000.0,1,2,1,10,Semi-furnished,South,7,18,True,Villa
1,1,897,Sholinganallur,174790.0,3,2,1,28,Unfurnished,South,7,12,False,Apartment
5,2,1136,Guindy,340200.0,1,2,0,6,Unfurnished,South,8,19,False,Villa
4,1,1409,Mylapore,357765.0,1,0,1,28,Unfurnished,East,11,17,False,Apartment
3,2,1536,Tambaram,268840.0,1,2,1,19,Unfurnished,North,17,17,True,Villa
4,1,1050,Anna Nagar,308000.0,1,2,1,28,Fully-furnished,South,16,19,True,Independent House
2,1,2748,Nungambakkam,427320.0,1,1,2,14,Semi-furnished,West,19,19,True,Apartment
4,2,2180,Mylapore,440300.0,2,1,2,2,Semi-furnished,North,9,13,False,Independent House
5,2,1337,Adyar,402645.0,3,2,0,24,Fully-furnished,West,10,19,False,Villa
4,1,1867,Tambaram,303355.0,1,0,2,5,Fully-furnished,East,8,12,False,Villa
1,1,2477,Sholinganallur,285390.0,1,2,1,29,Unfurnished,East,9,17,True,Apartment
4,2,2899,Guindy,442425.0,3,2,0,19,Unfurnished,South,13,20,True,Villa
5,1,1471,Nungambakkam,420390.0,3,2,2,7,Fully-furnished,East,2,13,True,Villa
1,1,2696,Sholinganallur,300720.0,2,2,1,17,Semi-furnished,West,20,20,False,Villa
3,1,2751,Guindy,386325.0,3,1,1,21,Fully-furnished,North,7,9,False,Independent House
1,2,874,Velachery,200550.0,1,1,2,17,Fully-furnished,South,17,17,False,Villa
2,1,1651,Velachery,273825.0,2,1,2,5,Fully-furnished,South,10,10,True,Independent House
1,2,851,Porur,159060.0,1,0,2,7,Semi-furnished,West,4,17,False,Villa
3,1,1425,Guindy,286875.0,3,1,1,18,Unfurnished,East,14,20,False,Villa
4,1,2524,Mylapore,452540.0,3,0,2,5,Fully-furnished,East,7,15,False,Apartment
1,2,1885,T Nagar,294800.0,2,0,2,12,Semi-furnished,South,12,20,True,Villa
1,2,1557,T Nagar,268560.0,1,2,2,24,Unfurnished,South,15,20,True,Villa
1,2,1782,Sholinganallur,250739.99999999997,1,1,1,14,Semi-furnished,South,11,11,False,Villa
1,1,1788,T Nagar,271040.0,2,0,0,15,Semi-furnished,East,15,20,True,Apartment
3,1,2694,Mylapore,432990.0,1,2,1,7,Fully-furnished,South,17,17,False,Independent House
5,2,1086,Tambaram,291590.0,3,2,2,11,Semi-furnished,East,8,18,False,Villa
5,1,1323,Nungambakkam,407070.0,2,1,2,14,Unfurnished,West,3,12,False,Independent House
1,2,1801,Nungambakkam,324090.0,3,2,0,2,Unfurnished,East,15,20,False,Apartment
3,1,826,Adyar,274210.0,2,1,0,5,Fully-furnished,North,15,17,True,Apartment
3,2,2301,Velachery,367575.0,2,2,1,6,Semi-furnished,North,8,18,False,Apartment
1,2,2189,Guindy,299175.0,3,2,2,17,Fully-furnished,South,16,19,False,Apartment
2,1,1207,Velachery,240525.0,2,0,1,20,Semi-furnished,West,12,18,False,Independent House
1,2,1899,Adyar,314415.0,2,2,1,22,Fully-furnished,East,5,16,False,Apartment
2,2,874,T Nagar,245920.0,1,2,0,2,Unfurnished,South,11,17,True,Independent House
1,2,1058,Mylapore,242930.0,2,1,0,25,Fully-furnished,South,14,14,True,Villa
2,2,1156,Nungambakkam,302040.0,1,2,1,25,Semi-furnished,East,9,11,False,Villa
2,2,2338,Adyar,385730.0,1,0,2,3,Semi-furnished,North,9,12,True,Apartment
1,1,2245,Nungambakkam,346050.0,2,2,1,0,Semi-furnished,West,10,16,True,Apartment
2,2,1632,T Nagar,306560.0,3,0,2,29,Fully-furnished,South,18,18,False,Villa
4,1,1540,T Nagar,347200.0,2,2,2,10,Unfurnished,North,17,19,False,Independent House
5,2,2484,Adyar,500140.0,2,2,0,2,Unfurnished,West,13,14,False,Apartment
3,1,2376,Velachery,358200.0,2,2,2,17,Semi-furnished,South,19,19,False,Independent House
2,2,2355,T Nagar,364400.0,2,2,1,1,Fully-furnished,East,15,19,False,Apartment
2,1,1754,Mylapore,319090.0,1,2,0,6,Fully-furnished,North,11,12,False,Villa
3,2,1257,Anna Nagar,308560.0,2,0,1,24,Fully-furnished,South,12,12,False,Apartment
2,2,982,Guindy,238650.0,2,0,2,16,Unfurnished,East,5,5,False,Villa
3,1,1069,Mylapore,294865.0,2,1,0,1,Unfurnished,West,19,19,True,Villa
1,1,1612,Anna Nagar,256960.0,1,2,1,10,Fully-furnished,North,17,18,False,Apartment
4,1,1420,Tambaram,274300.0,3,0,2,19,Fully-furnished,East,4,10,True,Independent House
4,2,2562,Tambaram,361530.0,3,1,1,8,Unfurnished,South,19,20,True,Independent House
5,1,2011,Sholinganallur,364770.0,2,2,1,7,Semi-furnished,North,17,20,True,Independent House
2,2,2000,Guindy,315000.0,1,0,0,23,Fully-furnished,East,16,16,False,Villa
5,1,1637,Guindy,362775.0,3,1,1,24,Unfurnished,West,11,13,True,Independent House
1,2,1821,Guindy,271575.0,1,2,2,11,Unfurnished,South,20,20,False,Villa
4,2,1886,T Nagar,390880.0,2,0,1,25,Semi-furnished,South,19,20,True,Independent House
1,1,2580,T Nagar,334400.0,2,2,0,21,Fully-furnished,South,8,16,True,Independent House
1,2,979,Tambaram,180635.0,3,0,2,14,Semi-furnished,North,4,12,False,Villa
2,2,2357,Guindy,341775.0,1,2,1,8,Fully-furnished,South,17,19,True,Villa
1,1,2134,Velachery,280050.0,2,1,2,29,Fully-furnished,East,12,19,False,Apartment
4,1,1933,Velachery,354975.0,3,2,2,26,Unfurnished,East,13,16,True,Villa
5,1,1057,Velachery,319275.0,3,0,0,25,Semi-furnished,East,12,12,True,Independent House
4,1,2522,Tambaram,345930.0,2,2,1,24,Unfurnished,South,6,15,True,Independent House
2,1,1339,Sholinganallur,233729.99999999997,1,2,0,2,Semi-furnished,East,2,3,True,Apartment
4,2,2276,Nungambakkam,474840.0,3,1,0,11,Unfurnished,South,15,16,False,Apartment
3,2,1264,Tambaram,251160.0,2,1,2,6,Unfurnished,East,4,17,False,Villa
5,2,1898,Guindy,397350.0,2,1,0,10,Fully-furnished,East,16,20,True,Villa
3,2,901,Tambaram,227565.0,2,0,1,29,Fully-furnished,East,15,19,False,Independent House
3,1,1310,Anna Nagar,296800.0,1,0,0,20,Fully-furnished,South,2,11,False,Apartment
2,1,2737,Velachery,355275.0,1,2,2,15,Semi-furnished,West,20,20,True,Independent House
1,2,2371,Adyar,354535.0,3,2,2,26,Fully-furnished,West,12,15,False,Apartment
3,2,2970,Nungambakkam,501300.0,2,0,2,14,Fully-furnished,South,17,20,False,Villa
4,2,2488,Adyar,466480.0,2,1,2,8,Fully-furnished,North,13,18,False,Villa
1,2,1229,Velachery,227175.0,1,0,2,14,Fully-furnished,South,17,20,True,Apartment
4,2,2139,Sholinganallur,359730.0,2,1,0,11,Fully-furnished,South,8,19,True,Apartment
4,1,1944,Tambaram,308360.0,2,1,1,13,Unfurnished,East,17,18,False,Apartment
1,2,1261,Adyar,260185.0,1,2,2,29,Fully-furnished,South,9,15,True,Independent House
1,2,2498,Anna Nagar,343840.0,2,2,0,3,Unfurnished,West,10,13,False,Villa
4,2,2115,Guindy,383625.0,2,0,0,22,Unfurnished,East,8,10,False,Apartment
2,2,1527,Mylapore,316795.0,2,2,2,15,Fully-furnished,South,9,18,False,Villa
5,1,1408,Sholinganallur,322560.0,2,0,0,12,Semi-furnished,South,17,20,False,Villa
5,1,998,Mylapore,356830.0,3,1,0,22,Unfurnished,North,9,20,True,Independent House
2,2,2984,Guindy,388800.0,3,2,1,3,Semi-furnished,South,16,19,False,Independent House
1,2,820,Anna Nagar,209600.0,2,0,2,12,Fully-furnished,East,9,20,False,Apartment
4,1,959,Nungambakkam,338310.0,3,1,0,29,Fully-furnished,North,14,19,False,Independent House
5,1,1099,Porur,257940.0,1,1,0,3,Unfurnished,South,5,16,False,Independent House
4,1,1432,Anna Nagar,338560.0,3,2,1,0,Unfurnished,East,4,9,True,Independent House
2,2,2159,Velachery,326925.0,3,2,0,29,Unfurnished,West,4,4,False,Apartment
4,2,1454,T Nagar,356320.0,3,0,2,5,Fully-furnished,South,2,7,False,Apartment
2,2,2863,Tambaram,329095.0,3,1,2,17,Fully-furnished,North,16,18,True,Independent House
1,2,2304,Nungambakkam,369360.0,2,2,1,26,Semi-furnished,South,9,11,True,Independent House
2,2,2182,Sholinganallur,306740.0,1,0,2,16,Unfurnished,North,13,15,True,Independent House
2,2,2535,Adyar,402475.0,1,1,1,29,Fully-furnished,North,12,13,True,Villa
5,2,1743,Velachery,385725.0,2,1,1,6,Semi-furnished,West,11,12,True,Independent House
4,2,2866,Nungambakkam,527940.0,3,2,0,14,Unfurnished,South,4,17,False,Independent House
5,2,2372,Nungambakkam,519480.0,3,1,2,19,Unfurnished,South,18,18,False,Independent House
3,2,2521,Velachery,384075.0,2,2,1,6,Fully-furnished,East,7,20,False,Independent House
2,2,2262,Guindy,334650.0,1,0,2,6,Unfurnished,East,15,16,True,Independent House
3,1,2894,Sholinganallur,370580.0,1,0,1,24,Semi-furnished,South,17,20,False,Villa
5,1,930,Tambaram,268450.0,2,2,2,6,Fully-furnished,South,16,17,True,Apartment
4,2,2935,Velachery,445125.0,3,2,0,12,Semi-furnished,South,4,7,False,Apartment
5,2,1141,T Nagar,363280.0,3,1,2,7,Semi-furnished,South,18,19,True,Villa
4,2,2909,Tambaram,384085.0,3,1,0,14,Semi-furnished,South,8,19,True,Independent House
4,1,2976,Anna Nagar,462080.0,1,2,2,1,Unfurnished,East,8,10,False,Villa
1,2,838,Velachery,197850.0,2,2,2,0,Unfurnished,East,6,14,True,Villa
2,2,2664,Porur,291840.0,3,0,2,6,Fully-furnished,South,10,12,False,Independent House
5,2,1984,Anna Nagar,430720.0,2,1,0,27,Unfurnished,East,4,4,True,Villa
4,1,1590,Porur,263400.0,2,2,1,16,Fully-furnished,South,2,6,False,Independent House
5,2,1872,T Nagar,421760.0,1,2,0,21,Semi-furnished,East,15,20,True,Apartment
5,1,1744,Porur,296640.0,1,1,1,28,Semi-furnished,East,4,15,True,Villa
4,2,1193,Velachery,314475.0,1,2,0,2,Fully-furnished,East,7,11,False,Villa
3,1,1151,Velachery,266325.0,2,0,0,6,Fully-furnished,East,6,16,False,Independent House
2,1,2918,Anna Nagar,393440.0,1,1,0,5,Unfurnished,East,11,17,True,Villa
2,2,1783,Anna Nagar,318640.0,2,2,1,12,Fully-furnished,East,16,19,True,Villa
1,2,838,Velachery,197850.0,1,0,1,26,Fully-furnished,South,10,17,True,Independent House
1,1,1923,Nungambakkam,317070.0,3,1,0,3,Fully-furnished,North,1,8,False,Independent House
1,2,2298,Adyar,348330.0,3,0,2,10,Semi-furnished,North,14,18,True,Apartment
2,1,1312,Adyar,281520.0,3,2,0,15,Fully-furnished,South,18,18,False,Villa
